"id","localityNo","year","week","hasReportedLice","hasMechanicalRemoval","hasBathTreatment","hasInFeedTreatment","hasCleanerFishDeployed","isFallow","avgAdultFemaleLice","avgMobileLice","avgStationaryLice","seaTemperature","bathTreatments","inFeedTreatments","cleanerFish","mechanicalRemoval","timeSinceLastChitinSynthesisInhibitorTreatment"
454709,29876,2017,7,true,false,false,false,false,false,0.02,0.22,0.03,4.9,"[]","[]",,,
454962,21055,2017,7,true,false,false,false,false,false,0,0.34,0.12,4.8,"[]","[]",,,
455149,26935,2017,7,true,false,false,false,false,false,0.46,0.89,0.25,3.9,"[]","[]",,,
454498,11833,2017,7,true,false,false,false,false,false,0.78,1.39,0.11,5.18,"[]","[]",,,
454699,11893,2017,7,true,false,false,false,false,false,0.11,0.76,0.15,5.03,"[]","[]",,,
454621,31437,2017,7,true,false,false,false,false,false,0.06,0.34,0.01,6.3,"[]","[]",,,
454340,10229,2017,7,true,false,false,false,false,false,0.02,0.17,0.02,6.1,"[]","[]",,,
454349,13874,2017,7,true,false,false,false,false,false,0.17,0.5,0.47,6.8,"[]","[]",,,
454660,13669,2017,7,true,false,false,false,true,false,0.07,0.3,0.06,5.7,"[]","[]","{""id"":731291,""liceReport"":null,""entireLocality"":true,""cleanerFishDetail"":[{""id"":756244,""speciesId"":222120,""species"":{""id"":222120,""name"":""Rognkjeks (hun)""},""quantity"":44926},{""id"":756245,""speciesId"":1693,""species"":{""id"":1693,""name"":""Bergnebb""},""quantity"":-127},{""id"":756246,""speciesId"":1694,""species"":{""id"":1694,""name"":""Grøngylt""},""quantity"":-7}]}",,
454676,12078,2017,7,true,false,true,false,false,false,0.15,0.28,0.28,4,"[{""id"":711046,""treatmentType"":""Bath"",""startDate"":null,""endDate"":null,""entireLocality"":false,""treatmentDetail"":[{""id"":714589,""substanceId"":0,""substance"":{""id"":99,""name"":""Annet virkestoff""}}]}]","[]",,,
454202,13021,2017,7,true,false,false,false,false,false,0,0,0,6,"[]","[]",,,
454728,22015,2017,7,true,true,false,false,false,false,0,0.37,0.05,6.9,"[]","[]",,"{""id"":702684,""entireLocality"":true}",
455201,11198,2017,7,true,false,false,false,false,false,0.03,0.01,0,4.5,"[]","[]",,,
454380,34357,2017,7,true,false,false,false,false,false,0.65,0.3,0,5.3,"[]","[]",,,
454675,11530,2017,7,true,false,false,false,false,false,0.36,0.33,0.03,5.6,"[]","[]",,,
454999,33617,2017,7,true,false,false,false,false,false,0.04,0.27,0.06,6,"[]","[]",,,
454798,31717,2017,7,true,false,false,false,true,false,0.18,0.42,0.15,6.3,"[]","[]","{""id"":731295,""liceReport"":null,""entireLocality"":false,""cleanerFishDetail"":[{""id"":756256,""speciesId"":222120,""species"":{""id"":222120,""name"":""Rognkjeks (hun)""},""quantity"":11254},{""id"":756257,""speciesId"":1693,""species"":{""id"":1693,""name"":""Bergnebb""},""quantity"":-24}]}",,
454912,13036,2017,7,true,false,false,false,false,false,0.43,6.48,0.32,5.4,"[]","[]",,,
454882,13852,2017,7,true,false,false,false,false,false,0.11,0.27,0.03,5.5,"[]","[]",,,
455154,11365,2017,7,true,false,false,false,false,false,0.41,0.28,0.01,3.8,"[]","[]",,,
454652,24315,2017,7,true,false,false,false,false,false,0.32,0.29,0.01,5.1,"[]","[]",,,
455166,10734,2017,7,true,false,false,false,false,false,0,0.02,0,3.9,"[]","[]",,,
455176,11657,2017,7,true,false,false,false,false,false,0.08,1.45,0.9,6.3,"[]","[]",,,
454603,11771,2017,7,true,false,false,false,false,false,0.12,0.34,0.12,5.74,"[]","[]",,,
454557,12265,2017,7,true,false,false,false,false,false,0.6,2.12,1,6.5,"[]","[]",,,
454509,24735,2017,7,true,false,false,false,false,false,0.45,1.54,0.98,3.9,"[]","[]",,,
454750,10318,2017,7,true,false,false,false,false,false,0.24,0.61,0.03,5.2,"[]","[]",,,
454585,32317,2017,7,true,false,false,false,false,false,0.4,2.1,0,5.6,"[]","[]",,,
454458,33357,2017,7,true,false,false,false,false,false,0,0,0,6,"[]","[]",,,
454534,29697,2017,7,true,false,false,false,false,false,0.4,0.3,0,5.5,"[]","[]",,,
454816,16755,2017,7,true,false,false,false,false,false,0.35,1.22,0.05,6.29,"[]","[]",,,
454568,13949,2017,7,true,false,false,false,false,false,0.45,0.48,0.45,3.9,"[]","[]",,,
454807,13886,2017,7,true,false,false,false,false,false,0.18,0.18,0,6.6,"[]","[]",,,
454391,11318,2017,7,true,false,false,false,false,false,0.21,0.64,0.16,3.64,"[]","[]",,,
454827,13592,2017,7,true,false,false,false,false,false,0.23,0.6,0.01,4.7,"[]","[]",,,
454664,31577,2017,7,true,false,true,true,false,false,0.15,0.26,0,8.5,"[{""id"":711074,""treatmentType"":""Bath"",""startDate"":""2017-02-14T00:00:00"",""endDate"":""2017-02-15T00:00:00"",""entireLocality"":false,""treatmentDetail"":[{""id"":714617,""substanceId"":0,""substance"":{""id"":6,""name"":""Hydrogenperoksid""}}]}]","[{""id"":711075,""treatmentType"":""InFeed"",""startDate"":""2017-01-31T00:00:00"",""endDate"":""2017-02-15T00:00:00"",""entireLocality"":false,""treatmentDetail"":[{""id"":714618,""substanceId"":0,""substance"":{""id"":4,""name"":""Diflubenzuron""}}]}]",,,"7.00:00:00"
454713,18639,2017,7,true,false,false,false,false,false,0.19,1.16,0.12,6.36,"[]","[]",,,
454518,11643,2017,7,true,false,false,false,false,false,0.38,0.88,1.42,7.3,"[]","[]",,,
454778,26615,2017,7,true,false,false,false,false,false,0.21,0.26,0.09,5.44,"[]","[]",,,
455008,10425,2017,7,true,false,false,false,false,false,0,0,0,5.4,"[]","[]",,,
454479,30897,2017,7,true,false,false,false,false,false,0.12,0.16,0,6,"[]","[]",,,
455029,13503,2017,7,true,false,false,false,false,false,0,0.08,0,7.2,"[]","[]",,,
454970,13782,2017,7,true,false,false,false,false,false,0.15,0.21,0.13,4.46,"[]","[]",,,
454346,13838,2017,7,true,false,false,false,false,false,0.38,0.73,0.18,5.8,"[]","[]",,,
454549,10194,2017,7,true,false,false,false,false,false,0.46,1.25,0.3,5.5,"[]","[]",,,
454410,13235,2017,7,true,false,false,false,false,false,0.07,0.46,0.1,6.63,"[]","[]",,,
455181,11920,2017,7,true,false,false,false,false,false,0.13,0.92,0.05,5.69,"[]","[]",,,
454543,18015,2017,7,true,false,false,false,false,false,0.25,2.39,0.47,5.5,"[]","[]",,,
454923,13119,2017,7,true,false,false,false,false,false,0.08,0.84,0.07,3.1,"[]","[]",,,
454939,14136,2017,7,true,false,false,false,false,false,0.1,0.35,0,5,"[]","[]",,,
454354,34677,2017,7,true,false,false,false,false,false,0.24,1.7,1.2,4.8,"[]","[]",,,
454550,34017,2017,7,true,false,false,false,false,false,0.15,0.5,0.2,6.3,"[]","[]",,,
454802,33797,2017,7,true,false,false,false,false,false,0.45,1.55,0.07,5.17,"[]","[]",,,
455007,10291,2017,7,true,false,false,true,false,false,0.09,0.45,0.26,5.4,"[]","[{""id"":711105,""treatmentType"":""InFeed"",""startDate"":""2017-02-16T00:00:00"",""endDate"":""2017-03-05T00:00:00"",""entireLocality"":false,""treatmentDetail"":[{""id"":714653,""substanceId"":0,""substance"":{""id"":5,""name"":""Emamectin benzoat""}}]}]",,,
454428,15655,2017,7,true,false,false,false,false,false,0.19,0.87,0.02,5,"[]","[]",,,
455094,13643,2017,7,true,false,false,false,false,false,0.19,0.29,0.21,5.5,"[]","[]",,,
454854,33957,2017,7,true,false,false,false,false,false,0.06,0.64,0.03,6.5,"[]","[]",,,
454924,12871,2017,7,true,false,false,false,false,false,0,0.1,0.03,6,"[]","[]",,,
455185,13931,2017,7,true,false,false,false,false,false,0.26,0.5,0.03,4,"[]","[]",,,
454491,30377,2017,7,true,false,false,false,false,false,0,0.07,0,6,"[]","[]",,,
454747,17176,2017,7,true,false,false,false,false,false,0.17,0.15,0.1,5.4,"[]","[]",,,
454452,12897,2017,7,true,false,false,false,false,false,0.2,0.62,0.03,8.3,"[]","[]",,,
454267,32757,2017,7,true,false,false,false,true,false,0.22,2.81,0.08,5,"[]","[]","{""id"":731281,""liceReport"":null,""entireLocality"":true,""cleanerFishDetail"":[{""id"":756230,""speciesId"":2221,""species"":{""id"":2221,""name"":""Rognkjeks (felles)""},""quantity"":25637}]}",,
454782,10518,2017,7,true,false,false,false,false,false,0,0,0.02,4.5,"[]","[]",,,
454812,33218,2017,7,true,false,false,false,false,false,0.33,0.3,0,6.6,"[]","[]",,,
454528,25235,2017,7,true,false,false,false,false,false,0.35,0.5,0.04,5.2,"[]","[]",,,
455182,21016,2017,7,true,false,false,false,false,false,0.01,0.05,0.01,4,"[]","[]",,,
454771,34397,2017,7,true,false,false,false,false,false,0.05,0.38,0.12,6.3,"[]","[]",,,
454572,12890,2017,7,true,false,false,false,false,false,0.01,0.09,0.05,6.1,"[]","[]",,,
454655,22095,2017,7,true,false,false,false,false,false,0.1,1.13,0.1,6.7,"[]","[]",,,
454779,24035,2017,7,true,true,false,false,false,false,0.33,1.25,1.44,15.9,"[]","[]",,"{""id"":702673,""entireLocality"":false}",
454545,19939,2017,7,true,false,false,false,false,false,0.22,0.49,0.01,6.6,"[]","[]",,,
454813,18936,2017,7,true,false,false,false,false,false,0,0,0,4.7,"[]","[]",,,
454552,29756,2017,7,true,false,false,false,false,false,0.05,0.04,0.06,4.3,"[]","[]",,,
454869,12224,2017,7,true,false,false,false,false,false,2.1,1.75,0.07,7.5,"[]","[]",,,
455139,13236,2017,7,true,true,false,false,false,false,0.03,0.21,0.03,7.3,"[]","[]",,"{""id"":702658,""entireLocality"":true}",
454935,12599,2017,7,true,false,false,false,false,false,0.39,0.74,0,5.56,"[]","[]",,,
454671,24295,2017,7,true,false,false,false,false,false,0.35,2.36,0,5,"[]","[]",,,
454214,10876,2017,7,true,false,false,false,false,false,0,0,0,4.69,"[]","[]",,,
454801,19977,2017,7,true,false,false,false,false,false,0.03,0.03,0.03,4.5,"[]","[]",,,
455137,14245,2017,7,true,false,false,false,false,false,0.13,0.22,0.01,4.69,"[]","[]",,,
454243,11665,2017,7,true,false,false,false,false,false,0.08,0.81,0.19,7,"[]","[]",,,
454360,11269,2017,7,true,false,false,false,false,false,0.25,0.55,0.03,5.29,"[]","[]",,,
454628,25736,2017,7,true,false,false,false,false,false,1.63,1.17,0,5.5,"[]","[]",,,
455001,11225,2017,7,true,false,false,false,false,false,0.12,0.15,0.04,4.6,"[]","[]",,,
455083,22915,2017,7,true,false,false,false,false,false,0,0.33,0.6,6,"[]","[]",,,
454411,13220,2017,7,true,false,false,false,false,false,0.32,2.47,0,14.9,"[]","[]",,,
454982,13242,2017,7,true,false,false,false,false,false,0.12,0.33,0.01,8.64,"[]","[]",,,
454433,10087,2017,7,true,false,false,false,false,false,0.07,0.14,0.16,5.6,"[]","[]",,,
454423,15118,2017,7,true,false,false,false,false,false,0.2,0.19,0,4.9,"[]","[]",,,
454800,31757,2017,7,true,false,false,false,false,false,0.3,0.58,0,4.2,"[]","[]",,,
454562,10804,2017,7,true,false,false,false,false,false,0.03,0.04,0.33,4.01,"[]","[]",,,
454988,12872,2017,7,true,false,false,false,false,false,0,0.05,0.12,5.5,"[]","[]",,,
454496,13225,2017,7,true,false,false,false,false,false,0.08,0.34,0.06,5.2,"[]","[]",,,
454179,13297,2017,7,true,false,false,false,false,false,0.06,0.12,0,4.99,"[]","[]",,,
454364,13573,2017,7,true,false,false,false,false,false,0.02,0.02,0.02,6.2,"[]","[]",,,
454476,12660,2017,7,true,false,false,false,false,false,3.2,6.88,0.4,5.27,"[]","[]",,,
454678,11913,2017,7,true,false,false,false,false,false,0.08,0.62,0.42,5.24,"[]","[]",,,
455121,33577,2017,7,true,false,false,false,true,false,0,0.1,0,3.6,"[]","[]","{""id"":731411,""liceReport"":null,""entireLocality"":true,""cleanerFishDetail"":[{""id"":756494,""speciesId"":1694,""species"":{""id"":1694,""name"":""Grøngylt""},""quantity"":7000},{""id"":756495,""speciesId"":1694,""species"":{""id"":1694,""name"":""Grøngylt""},""quantity"":10000}]}",,
454832,23755,2017,7,true,false,false,false,false,false,0.01,0.27,0,4.9,"[]","[]",,,
454426,10409,2017,7,true,false,false,false,false,false,0.47,0.76,0.45,6,"[]","[]",,,
454734,11112,2017,7,true,false,false,false,false,false,0,0,0,5,"[]","[]",,,
454544,11652,2017,7,true,false,false,false,false,false,0.47,1.53,1.83,5.6,"[]","[]",,,
454456,11689,2017,7,true,false,false,false,false,false,0.38,3.68,2.05,6.5,"[]","[]",,,
454978,27015,2017,7,true,false,false,false,false,false,0,0,0,5.4,"[]","[]",,,
455017,32257,2017,7,true,false,false,false,false,false,0.01,0.12,0,4.8,"[]","[]",,,
454271,12215,2017,7,true,false,false,false,false,false,0,0.05,0,9.2,"[]","[]",,,
454268,24455,2017,7,true,false,false,false,false,false,0.18,0.4,0.21,6.1,"[]","[]",,,
454717,36037,2017,7,true,false,false,false,false,false,0.87,0.94,0.05,4.8,"[]","[]",,,
454461,29476,2017,7,true,false,false,false,false,false,0.01,0.06,0,3.5,"[]","[]",,,
455073,13339,2017,7,true,false,false,false,false,false,0.47,1.73,0.15,4.5,"[]","[]",,,
454951,12980,2017,7,true,false,false,false,false,false,0.15,0.85,0.6,6.8,"[]","[]",,,
454279,19755,2017,7,true,false,false,false,false,false,0.01,0.01,0,5.56,"[]","[]",,,
454697,13567,2017,7,true,false,false,false,false,false,0,0.01,0,9.2,"[]","[]",,,
454155,11534,2017,7,true,false,false,false,false,false,0.13,0.31,0.17,5.1,"[]","[]",,,
454177,32598,2017,7,true,false,false,false,false,false,0.05,0.03,1.5,3.9,"[]","[]",,,
